homeOver, homeGG, awayOver, awayGG, homeGoals, awayGoals, result
0.57,0.54,0.60,0.60,1.15,1.17,yes
0.57,0.59,0.47,0.52,1.72,0.95,yes
0.61,0.62,0.51,0.58,1.92,1.00,yes
0.55,0.58,0.49,0.51,1.62,1.17,yes
0.48,0.50,0.55,0.59,1.69,1.32,no
0.47,0.44,0.47,0.53,1.29,1.24,no
0.53,0.47,0.64,0.39,1.41,2.25,no
0.41,0.56,0.41,0.53,1.35,1.41,yes
0.45,0.36,0.44,0.47,1.44,1.50,yes
0.38,0.35,0.35,0.47,1.33,0.59,no
0.68,0.65,0.56,0.50,2.12,0.75,no
0.41,0.44,0.50,0.47,0.94,1.00,yes
0.47,0.47,0.62,0.74,1.12,1.00,yes
0.47,0.35,0.32,0.44,0.83,0.94,no
0.18,0.24,0.29,0.41,1.12,0.82,no
0.41,0.44,0.38,0.41,1.19,0.76,no
0.32,0.47,0.38,0.47,1.18,1.29,no
0.50,0.59,0.38,0.41,1.47,0.94,no
0.50,0.60,0.69,0.57,1.57,1.76,yes
0.67,0.57,0.55,0.57,1.62,1.48,yes
0.76,0.49,0.60,0.62,2.80,1.14,no
0.50,0.48,0.46,0.51,1.10,1.45,yes
0.33,0.38,0.50,0.55,0.81,1.14,no
0.60,0.67,0.52,0.50,1.76,1.10,yes
0.62,0.50,0.59,0.56,1.86,1.10,no
0.59,0.63,0.73,0.71,1.80,2.43,yes
0.66,0.63,0.54,0.54,2.15,1.70,yes
0.66,0.61,0.71,0.66,1.35,1.75,no
0.61,0.73,0.76,0.71,1.45,1.45,yes
0.60,0.57,0.49,0.59,1.25,1.10,yes
0.41,0.39,0.56,0.61,0.86,1.55,yes
0.47,0.62,0.47,0.47,1.05,1.40,no
0.33,0.45,0.25,0.47,1.10,1.00,no
0.28,0.35,0.55,0.60,1.45,1.10,no
0.42,0.65,0.40,0.62,1.80,1.15,yes
0.55,0.60,0.35,0.53,1.55,1.15,yes
0.77,0.65,0.68,0.61,1.92,1.23,yes
0.70,0.67,0.63,0.52,0.92,1.62,yes
0.59,0.52,0.63,0.48,1.64,0.69,no
0.43,0.46,0.54,0.50,1.00,1.14,no
0.48,0.48,0.43,0.43,1.29,0.79,yes
0.39,0.54,0.48,0.41,1.67,1.07,yes
0.68,0.71,0.46,0.61,1.93,1.50,no
0.43,0.43,0.72,0.52,2.20,1.00,no
0.61,0.32,0.60,0.57,2.36,1.00,yes
0.50,0.50,0.57,0.60,1.47,0.86,no
0.62,0.69,0.67,0.57,2.27,0.73,no
0.66,0.48,0.57,0.77,2.93,2.00,yes
0.57,0.43,0.63,0.50,0.79,1.53,no
0.37,0.43,0.68,0.71,1.27,1.50,no
0.66,0.55,0.63,0.63,2.21,1.62,no
0.53,0.53,0.57,0.57,2.00,0.47,yes
0.46,0.59,0.58,0.67,1.33,1.72,no
0.46,0.59,0.38,0.54,1.44,1.28,no
0.58,0.58,0.51,0.41,1.83,0.83,yes
0.45,0.53,0.54,0.49,1.32,1.26,no
0.49,0.51,0.54,0.56,1.48,0.76,no
0.38,0.42,0.55,0.60,1.57,1.45,no
0.52,0.62,0.65,0.65,1.50,1.05,no
0.37,0.49,0.51,0.51,1.65,1.32,no
0.62,0.56,0.70,0.68,1.47,1.26,yes
0.49,0.59,0.38,0.47,1.20,0.58,no
0.38,0.47,0.55,0.60,1.43,1.45,no
0.47,0.65,0.54,0.56,1.32,0.76,yes
0.51,0.51,0.54,0.49,1.95,1.26,yes
0.46,0.37,0.54,0.56,1.67,1.60,no
0.62,0.56,0.49,0.51,1.47,1.00,no
0.49,0.59,0.38,0.42,1.20,1.05,no
0.70,0.68,0.52,0.57,1.71,1.10,yes
0.50,0.48,0.37,0.51,1.43,1.52,no
0.37,0.49,0.29,0.44,1.10,1.15,no
0.36,0.33,0.63,0.49,1.38,1.85,no
0.53,0.47,0.45,0.50,1.18,1.05,no
0.31,0.43,0.52,0.60,1.05,1.14,no
0.67,0.65,0.42,0.56,1.95,0.90,yes
0.56,0.60,0.58,0.58,1.81,1.29,no
0.43,0.43,0.56,0.52,1.33,1.08,no
0.46,0.46,0.50,0.50,1.21,1.36,no
0.61,0.50,0.50,0.39,2.07,1.36,yes
0.72,0.46,0.56,0.36,3.21,2.05,no
0.50,0.50,0.55,0.45,0.80,1.22,no
0.54,0.56,0.38,0.38,0.85,0.67,yes
0.55,0.53,0.56,0.49,1.26,0.75,yes
0.62,0.47,0.65,0.60,1.11,1.25,no
0.57,0.57,0.61,0.64,1.33,1.14,no
0.43,0.49,0.44,0.47,1.57,1.48,no
0.49,0.53,0.19,0.32,1.43,0.46,yes
0.29,0.36,0.40,0.62,1.32,1.17,no
0.19,0.28,0.40,0.45,1.35,1.09,no
0.44,0.48,0.54,0.58,1.16,1.36,yes
0.44,0.58,0.50,0.52,1.40,1.64,no
0.54,0.56,0.40,0.52,1.52,1.24,no
0.60,0.58,0.50,0.46,1.48,1.08,no
0.40,0.50,0.46,0.48,0.92,1.48,no
0.48,0.54,0.50,0.54,1.16,1.08,yes
0.40,0.52,0.50,0.54,1.56,1.40,no
0.57,0.59,0.68,0.65,1.67,2.44,no
0.57,0.57,0.68,0.57,1.33,1.67,no
0.68,0.59,0.70,0.41,1.67,2.06,no
0.68,0.54,0.54,0.57,1.06,1.58,no
0.70,0.68,0.49,0.54,2.28,1.67,no
0.73,0.68,0.76,0.70,1.63,1.44,no
0.62,0.51,0.57,0.54,1.17,1.00,no
0.44,0.49,0.56,0.54,1.24,1.59,no
0.44,0.46,0.59,0.58,1.50,1.17,yes
0.56,0.58,0.52,0.55,1.60,1.40,no
0.44,0.46,0.58,0.56,1.54,1.71,no
0.55,0.58,0.53,0.58,1.63,1.52,no
0.56,0.60,0.44,0.53,1.48,1.09,no
0.49,0.53,0.64,0.59,1.50,1.36,no
0.46,0.52,0.48,0.52,1.46,1.15,no
0.54,0.58,0.59,0.56,1.47,1.05,no
0.46,0.52,0.52,0.55,1.46,1.40,yes
0.59,0.56,0.56,0.54,1.36,1.59,no
0.44,0.53,0.56,0.58,0.93,1.53,no
0.59,0.58,0.44,0.49,1.37,1.08,no
0.64,0.59,0.44,0.46,1.09,1.18,no
0.48,0.52,0.55,0.58,0.93,1.43,yes
0.53,0.58,0.49,0.53,1.63,1.00,no
0.44,0.46,0.56,0.60,1.54,1.37,yes
0.58,0.56,0.54,0.58,1.99,1.22,no
0.45,0.53,0.40,0.50,1.10,0.95,no
0.60,0.68,0.29,0.42,1.15,0.58,no
0.45,0.45,0.55,0.60,1.25,1.62,no
0.57,0.65,0.40,0.45,1.48,1.05,no
0.37,0.41,0.53,0.62,1.42,0.85,no
0.60,0.40,0.62,0.46,2.37,1.52,no
0.45,0.47,0.47,0.58,1.86,1.29,no
0.38,0.47,0.45,0.45,1.90,1.10,yes
0.53,0.57,0.53,0.62,1.10,1.21,yes
0.48,0.48,0.50,0.55,0.95,1.18,yes
0.52,0.64,0.52,0.57,1.52,1.00,no
0.39,0.46,0.39,0.41,1.00,0.73,no
0.56,0.56,0.50,0.60,1.35,0.85,yes
0.43,0.52,0.48,0.52,1.43,1.70,no
0.48,0.48,0.50,0.40,1.23,1.05,no
0.53,0.57,0.45,0.52,1.10,1.27,no
0.53,0.62,0.45,0.45,1.33,1.10,yes
0.47,0.53,0.50,0.56,0.89,1.17,yes
0.44,0.49,0.57,0.58,1.26,1.53,yes
0.44,0.46,0.57,0.58,1.51,1.53,no
0.55,0.58,0.46,0.52,1.48,1.30,no
0.59,0.55,0.48,0.52,1.35,1.15,yes
0.59,0.58,0.44,0.46,1.36,1.50,yes
0.55,0.58,0.56,0.59,1.61,1.36,yes
0.55,0.53,0.62,0.57,1.60,1.30,yes
0.52,0.55,0.44,0.54,1.58,1.11,no
0.58,0.56,0.49,0.53,1.99,1.01,no
0.44,0.49,0.53,0.58,1.26,1.53,no
0.53,0.55,0.36,0.49,1.47,0.84,yes
0.63,0.63,0.46,0.51,1.95,1.06,yes
0.68,0.68,0.50,0.62,1.63,1.40,yes
0.37,0.47,0.58,0.67,1.47,1.37,yes
0.47,0.63,0.59,0.54,1.29,1.61,yes
0.46,0.38,0.47,0.55,1.53,1.21,no
0.50,0.57,0.37,0.42,1.47,1.12,yes
0.55,0.58,0.37,0.42,1.33,1.12,no
0.63,0.63,0.59,0.54,1.95,1.61,yes
0.68,0.68,0.49,0.62,1.63,1.47,no
0.51,0.49,0.50,0.62,1.00,1.40,no
0.49,0.49,0.58,0.67,1.80,1.37,yes
0.50,0.57,0.46,0.51,1.47,1.06,no
0.55,0.61,0.47,0.55,1.83,1.21,no
0.38,0.49,0.61,0.45,1.53,1.55,yes
0.51,0.62,0.66,0.55,1.79,1.05,yes
0.51,0.62,0.35,0.40,1.63,1.24,yes
0.38,0.44,0.44,0.44,1.68,0.89,yes
0.44,0.46,0.44,0.51,1.85,0.89,yes
0.41,0.46,0.43,0.65,1.22,1.39,no
0.20,0.33,0.43,0.50,1.18,0.87,no
0.50,0.55,0.26,0.41,1.45,0.74,no
0.41,0.63,0.20,0.28,1.04,0.61,no
0.49,0.39,0.30,0.45,1.30,0.79,yes
0.38,0.49,0.54,0.66,1.89,1.20,no
0.57,0.57,0.40,0.42,1.42,0.76,no
0.56,0.56,0.51,0.56,1.50,0.90,yes
0.44,0.54,0.49,0.49,1.50,1.10,no
0.46,0.46,0.38,0.45,1.24,1.33,yes
0.54,0.56,0.51,0.54,1.10,1.19,no
0.61,0.68,0.50,0.61,1.16,0.79,yes
0.50,0.61,0.37,0.42,1.61,0.95,yes
0.55,0.61,0.42,0.45,1.17,0.94,yes
0.45,0.50,0.36,0.38,1.11,1.25,no
0.65,0.54,0.55,0.63,1.12,1.50,yes
0.30,0.41,0.39,0.47,1.22,0.95,no
0.55,0.57,0.51,0.55,1.58,1.46,no
0.39,0.49,0.43,0.47,0.88,0.83,yes
0.39,0.51,0.53,0.57,1.12,1.33,yes
0.51,0.51,0.59,0.61,0.79,1.12,no
0.47,0.53,0.35,0.53,1.12,1.04,yes
0.49,0.43,0.39,0.51,1.88,0.92,yes
0.51,0.45,0.45,0.57,1.50,0.88,no
0.56,0.56,0.67,0.56,1.39,1.50,no
0.69,0.42,0.56,0.58,2.72,1.56,no
0.75,0.69,0.67,0.58,2.06,1.67,yes
0.72,0.67,0.69,0.67,1.67,1.44,yes
0.67,0.67,0.61,0.53,2.11,1.00,no
0.50,0.56,0.58,0.61,1.06,1.11,no
0.81,0.56,0.75,0.56,3.11,1.61,yes
0.63,0.66,0.57,0.57,1.53,0.59,yes
0.56,0.69,0.64,0.53,1.88,1.35,yes
0.64,0.58,0.63,0.66,0.94,1.56,no
0.44,0.58,0.61,0.53,1.00,0.79,yes
0.56,0.50,0.64,0.58,1.24,1.18,no
0.56,0.42,0.53,0.58,2.00,1.41,no
0.44,0.47,0.58,0.58,1.88,1.65,yes
0.57,0.57,0.50,0.61,1.44,1.06,no
0.41,0.44,0.31,0.47,1.50,1.00,no
0.39,0.48,0.31,0.38,1.24,1.31,yes
0.39,0.42,0.33,0.48,0.75,1.00,no
0.31,0.47,0.48,0.61,1.38,0.75,no
0.33,0.52,0.18,0.24,1.25,0.62,no
0.39,0.33,0.39,0.45,0.67,1.41,no
0.27,0.39,0.45,0.33,1.31,1.00,yes
0.57,0.66,0.46,0.62,1.62,1.05,yes
0.47,0.53,0.50,0.50,1.50,1.39,no
0.38,0.43,0.38,0.49,1.55,0.61,no
0.49,0.62,0.51,0.54,1.47,0.75,yes
0.34,0.50,0.50,0.50,1.58,1.33,no
0.61,0.56,0.51,0.59,1.50,1.15,no
0.47,0.61,0.45,0.37,1.16,0.95,yes
0.46,0.54,0.54,0.57,1.28,1.63,yes
0.58,0.64,0.47,0.56,2.17,1.17,no
0.39,0.56,0.50,0.58,1.28,1.06,no
0.61,0.64,0.47,0.61,1.67,1.06,no
0.62,0.74,0.56,0.62,1.32,1.58,yes
0.72,0.64,0.72,0.69,2.42,2.35,yes
0.53,0.62,0.65,0.60,1.15,1.15,yes
0.44,0.41,0.70,0.68,0.95,2.00,no
0.72,0.69,0.47,0.57,2.53,1.05,yes
0.72,0.64,0.67,0.62,2.42,2.16,no
0.56,0.62,0.45,0.55,1.30,0.95,no
0.72,0.65,0.57,0.65,2.45,1.60,no
0.26,0.54,0.41,0.64,1.53,0.95,yes
0.26,0.49,0.28,0.36,0.95,0.63,no
0.41,0.62,0.33,0.44,1.47,1.05,no
0.54,0.43,0.44,0.38,1.37,0.68,yes
0.64,0.59,0.53,0.55,1.58,1.06,yes
0.39,0.39,0.74,0.47,1.00,2.53,no
0.58,0.37,0.64,0.49,2.44,0.75,no
0.59,0.61,0.44,0.59,1.65,0.90,no
0.33,0.35,0.56,0.63,1.30,0.75,no
0.68,0.66,0.39,0.44,1.90,0.75,yes
0.50,0.45,0.27,0.46,2.11,0.70,no
0.38,0.51,0.55,0.62,1.37,1.19,no
0.37,0.51,0.64,0.49,1.15,1.79,no
0.27,0.46,0.54,0.46,0.95,0.75,yes
0.31,0.46,0.68,0.66,1.65,1.30,no
0.59,0.61,0.33,0.35,1.65,0.90,no
0.44,0.59,0.56,0.63,1.62,0.75,no
0.46,0.51,0.37,0.51,1.35,0.76,no
0.39,0.44,0.33,0.45,0.95,1.05,no
0.55,0.62,0.50,0.45,1.42,1.57,no
0.64,0.49,0.38,0.51,2.80,1.55,no
0.68,0.55,0.57,0.60,2.80,1.15,yes
0.66,0.59,0.32,0.39,1.50,0.95,no
0.49,0.59,0.49,0.54,1.45,1.10,yes
0.49,0.46,0.47,0.40,1.00,1.05,yes
0.61,0.51,0.51,0.51,1.95,1.00,no
0.57,0.60,0.27,0.37,1.90,0.75,yes
0.45,0.50,0.59,0.66,2.05,1.50,yes
0.56,0.56,0.68,0.55,1.15,1.75,yes
0.53,0.56,0.56,0.57,1.55,1.32,no
0.52,0.57,0.61,0.58,1.59,1.57,yes
0.62,0.38,0.36,0.33,2.81,0.67,yes
0.61,0.73,0.39,0.42,1.76,1.06,yes
0.58,0.52,0.55,0.48,2.06,0.81,no
0.39,0.55,0.45,0.45,1.12,0.50,no
0.52,0.48,0.70,0.67,1.62,1.06,no
0.44,0.38,0.36,0.39,1.53,0.87,no
0.45,0.52,0.18,0.36,1.81,1.00,yes
0.45,0.45,0.42,0.55,1.33,1.50,no
0.56,0.59,0.55,0.58,1.49,1.23,no
0.52,0.55,0.44,0.49,1.58,1.08,no
0.53,0.58,0.44,0.46,1.65,1.18,no
0.58,0.55,0.49,0.53,1.33,0.99,yes
0.46,0.52,0.58,0.56,1.46,1.71,yes
0.60,0.60,0.55,0.58,1.20,1.41,no
0.43,0.46,0.44,0.49,1.53,1.08,no
0.57,0.59,0.56,0.54,1.60,1.60,no
0.43,0.53,0.59,0.57,0.91,1.17,yes
0.48,0.52,0.44,0.46,0.94,1.18,no
0.52,0.55,0.56,0.59,1.58,1.34,yes
0.53,0.58,0.55,0.58,1.65,1.23,no
0.38,0.53,0.51,0.56,1.18,1.38,no
0.56,0.67,0.40,0.53,1.13,0.95,no
0.27,0.40,0.42,0.62,0.86,1.18,no
0.42,0.67,0.18,0.33,1.41,0.48,no
0.30,0.37,0.33,0.42,1.38,0.95,no
0.47,0.49,0.20,0.29,1.43,0.59,no
0.70,0.70,0.59,0.76,2.46,2.08,no
0.62,0.52,0.41,0.45,1.86,0.64,no
0.59,0.55,0.55,0.41,1.07,1.07,yes
0.59,0.59,0.55,0.52,1.87,0.50,no
0.38,0.45,0.68,0.50,1.29,2.23,no
0.66,0.55,0.59,0.30,2.14,1.92,yes
0.48,0.48,0.61,0.68,1.50,1.77,yes
0.66,0.66,0.59,0.59,2.62,0.50,no
0.48,0.50,0.51,0.58,1.69,1.02,no
0.56,0.54,0.56,0.55,2.05,0.94,no
0.60,0.60,0.56,0.59,1.47,1.44,yes
0.61,0.62,0.51,0.54,1.93,1.45,no
0.51,0.58,0.58,0.64,1.46,1.18,yes
0.49,0.51,0.48,0.50,1.51,1.54,yes
0.47,0.52,0.56,0.53,1.25,1.71,no
0.58,0.61,0.55,0.58,1.95,1.14,yes
0.50,0.53,0.55,0.55,1.58,0.80,yes
0.45,0.53,0.50,0.40,1.63,1.10,no
0.38,0.44,0.55,0.55,1.00,1.17,no
0.55,0.63,0.39,0.50,1.40,1.05,no
0.53,0.57,0.45,0.55,1.05,1.20,no
0.28,0.44,0.56,0.56,1.10,1.15,yes
0.41,0.44,0.47,0.53,0.72,1.74,no
0.57,0.57,0.36,0.43,1.79,0.79,yes
0.64,0.57,0.64,0.57,2.08,0.79,no
0.57,0.57,0.58,0.27,1.64,1.83,yes
0.61,0.79,0.61,0.57,1.27,1.07,no
0.67,0.48,0.61,0.50,3.00,1.57,yes
0.59,0.67,0.54,0.39,2.14,1.00,yes
0.69,0.69,0.71,0.50,2.42,1.00,yes
0.57,0.50,0.50,0.46,2.07,1.43,no
0.43,0.43,0.68,0.64,2.29,1.67,no
0.57,0.59,0.56,0.54,1.74,1.30,no
0.52,0.58,0.60,0.60,1.47,1.18,no
0.54,0.57,0.56,0.54,1.62,0.94,yes
0.60,0.60,0.54,0.57,1.47,1.14,yes
0.56,0.54,0.61,0.62,1.15,1.36,yes
0.58,0.64,0.49,0.51,1.63,1.17,no
0.56,0.53,0.56,0.54,2.05,1.30,no
0.51,0.54,0.57,0.61,1.62,1.44,yes
0.57,0.59,0.56,0.59,1.74,1.33,no
0.35,0.45,0.39,0.42,1.19,1.00,yes
0.32,0.35,0.28,0.38,1.13,0.81,no
0.44,0.31,0.38,0.41,0.76,0.75,yes
0.47,0.53,0.34,0.53,1.31,1.00,no
0.31,0.56,0.41,0.47,1.20,1.44,no
0.31,0.47,0.38,0.31,1.12,1.06,yes
0.19,0.25,0.41,0.50,1.12,1.38,no
0.38,0.41,0.41,0.44,1.53,1.12,no
0.47,0.50,0.44,0.53,1.19,1.12,no
0.44,0.53,0.34,0.44,1.38,0.56,no
0.41,0.56,0.62,0.75,1.20,1.07,no
0.34,0.31,0.50,0.47,1.24,0.94,yes
0.44,0.44,0.56,0.50,1.25,0.67,yes
0.69,0.66,0.42,0.35,2.06,0.69,yes
0.19,0.38,0.65,0.39,0.80,2.27,no
0.59,0.65,0.47,0.56,2.18,1.00,yes
0.60,0.57,0.46,0.57,1.88,1.35,no
0.46,0.54,0.63,0.57,1.53,1.59,yes
0.51,0.57,0.63,0.66,1.71,1.24,no
0.49,0.63,0.59,0.65,1.53,0.94,no
0.49,0.54,0.40,0.57,0.88,1.35,no
0.47,0.56,0.51,0.40,1.41,0.76,yes
0.58,0.58,0.28,0.38,1.16,0.79,no
0.36,0.54,0.76,0.45,1.42,2.32,yes
0.47,0.53,0.44,0.49,1.05,1.37,yes
0.30,0.38,0.47,0.57,0.80,1.05,yes
0.49,0.41,0.57,0.60,1.26,1.50,no
0.60,0.65,0.50,0.45,1.80,1.00,no
0.76,0.45,0.60,0.50,2.84,1.55,yes
0.50,0.53,0.36,0.54,1.50,1.30,no
0.40,0.45,0.33,0.36,1.00,0.95,no
0.55,0.62,0.49,0.44,1.80,1.50,yes
0.45,0.50,0.54,0.62,1.37,1.10,yes
0.53,0.45,0.31,0.44,1.25,1.00,yes
0.29,0.45,0.50,0.45,1.47,1.37,yes
0.28,0.45,0.38,0.50,0.95,0.75,no
0.63,0.50,0.68,0.68,2.74,1.37,no
0.55,0.53,0.41,0.41,1.22,0.71,no
0.45,0.39,0.58,0.50,0.84,0.74,no
0.55,0.39,0.57,0.35,1.37,1.89,yes
0.73,0.49,0.63,0.61,3.22,1.32,no
0.63,0.50,0.53,0.44,1.17,1.12,no
0.59,0.53,0.56,0.53,1.12,1.06,no
0.63,0.57,0.54,0.69,1.56,1.39,yes
0.66,0.54,0.56,0.53,1.61,1.06,no
0.57,0.57,0.57,0.40,1.50,0.76,yes
0.54,0.57,0.46,0.57,1.78,0.94,no
0.54,0.40,0.59,0.53,2.00,0.78,yes
0.51,0.60,0.46,0.46,1.22,1.61,no
0.62,0.58,0.58,0.60,2.31,1.17,no
0.61,0.63,0.56,0.56,1.69,1.65,yes
0.57,0.58,0.58,0.63,1.32,1.01,no
0.74,0.54,0.74,0.69,1.35,1.35,yes
0.60,0.63,0.71,0.43,1.65,2.18,no
0.57,0.54,0.69,0.66,1.88,2.53,no
0.71,0.66,0.57,0.54,2.35,1.00,no
0.60,0.51,0.69,0.57,1.18,1.59,yes
0.66,0.57,0.80,0.54,1.53,2.71,yes
0.57,0.57,0.51,0.54,1.35,1.71,no
0.55,0.58,0.63,0.76,1.63,1.42,no
0.59,0.56,0.71,0.68,1.21,2.26,yes
0.49,0.59,0.74,0.66,1.68,1.74,no
0.66,0.61,0.51,0.62,2.05,1.53,yes
0.56,0.67,0.79,0.64,1.63,1.21,no
0.46,0.56,0.45,0.42,1.45,1.00,no
0.69,0.67,0.72,0.64,1.89,1.58,yes
0.50,0.63,0.37,0.53,1.11,1.32,no
0.29,0.37,0.37,0.55,1.53,1.11,no
0.55,0.61,0.26,0.55,1.63,1.00,no
0.34,0.45,0.47,0.50,1.16,1.37,no
0.49,0.59,0.59,0.43,1.83,1.42,yes
0.47,0.58,0.43,0.43,1.55,0.89,yes
0.57,0.65,0.62,0.70,1.42,1.28,no
0.41,0.49,0.51,0.62,1.50,0.89,no
0.37,0.39,0.67,0.56,1.39,1.11,no
0.37,0.47,0.62,0.41,1.80,1.42,no
0.50,0.55,0.41,0.48,1.43,0.82,yes
0.18,0.34,0.39,0.55,1.19,1.27,no
0.20,0.30,0.31,0.38,1.32,0.90,no
0.34,0.43,0.27,0.41,1.41,0.77,no
0.43,0.55,0.48,0.50,1.27,1.52,no
0.39,0.55,0.41,0.68,1.23,1.45,no
0.41,0.45,0.55,0.66,1.23,1.43,yes
0.52,0.54,0.40,0.52,1.08,1.29,no
0.50,0.54,0.46,0.48,1.46,1.46,yes
0.54,0.60,0.54,0.58,1.38,1.46,no
0.35,0.52,0.50,0.42,1.38,1.50,no
0.40,0.52,0.52,0.46,1.62,1.08,no
0.60,0.60,0.40,0.48,1.79,1.17,no
0.54,0.58,0.52,0.52,1.33,1.71,no
0.58,0.56,0.55,0.58,1.35,1.42,no
0.44,0.46,0.45,0.52,1.51,1.30,no
0.56,0.58,0.55,0.58,1.59,1.24,yes
0.56,0.54,0.49,0.52,1.61,1.16,no
0.58,0.56,0.61,0.61,1.99,1.12,yes
0.56,0.60,0.44,0.49,1.45,1.07,yes
0.44,0.55,0.43,0.46,0.93,1.49,no
0.58,0.57,0.53,0.58,1.37,1.52,yes
0.51,0.54,0.48,0.52,1.57,0.99,yes
0.55,0.58,0.58,0.57,1.46,1.17,yes
0.53,0.58,0.61,0.61,1.66,1.12,no
0.56,0.60,0.58,0.56,1.45,1.06,no
0.48,0.52,0.45,0.52,1.49,1.30,yes
0.44,0.49,0.44,0.46,1.24,1.19,no
0.56,0.54,0.44,0.55,1.61,1.09,no
0.43,0.46,0.56,0.58,1.53,1.53,yes
0.55,0.58,0.51,0.54,1.62,1.39,yes
0.49,0.52,0.58,0.56,0.95,1.71,no
0.49,0.59,0.39,0.42,1.53,0.75,yes
0.55,0.55,0.44,0.51,1.44,1.20,yes
0.54,0.54,0.54,0.64,1.47,1.11,yes
0.49,0.54,0.39,0.45,1.10,1.40,no
0.49,0.49,0.51,0.51,1.25,1.16,no
0.63,0.56,0.72,0.68,1.08,1.54,no
0.60,0.24,0.67,0.56,2.46,0.64,no
0.63,0.52,0.67,0.59,1.85,0.85,no
0.67,0.63,0.56,0.48,2.67,0.46,yes
0.56,0.56,0.59,0.78,1.69,2.00,yes
0.56,0.41,0.37,0.44,0.85,0.77,no
0.62,0.65,0.59,0.56,2.23,0.85,no
0.48,0.48,0.41,0.44,1.31,0.69,no
0.65,0.50,0.70,0.52,3.00,1.08,no
0.53,0.62,0.56,0.59,1.29,1.35,no
0.62,0.56,0.53,0.56,0.88,1.25,yes
0.56,0.41,0.53,0.41,2.00,1.94,no
0.56,0.56,0.62,0.56,1.47,1.19,yes
0.61,0.64,0.65,0.53,1.44,1.38,yes
0.53,0.68,0.44,0.56,1.88,0.88,yes
0.56,0.53,0.55,0.56,2.06,1.15,no
0.47,0.52,0.58,0.61,1.26,1.43,no
0.50,0.51,0.60,0.60,1.54,1.19,no
0.57,0.59,0.51,0.58,1.73,1.00,yes
0.47,0.51,0.61,0.62,1.68,1.38,no
0.50,0.51,0.51,0.54,1.54,1.46,no
0.55,0.59,0.47,0.52,1.72,0.95,yes
0.58,0.61,0.57,0.53,1.96,1.71,no
0.79,0.56,0.59,0.53,3.00,1.06,no
0.74,0.68,0.65,0.56,1.65,1.59,yes
0.56,0.53,0.59,0.62,1.41,1.00,yes
0.68,0.56,0.74,0.53,0.82,1.47,yes
0.71,0.44,0.71,0.68,2.71,1.53,no
0.68,0.65,0.65,0.53,2.06,1.53,yes
0.53,0.56,0.59,0.56,1.12,1.71,no
0.65,0.65,0.50,0.53,1.71,1.71,no
0.65,0.59,0.50,0.65,1.59,1.12,no
0.38,0.56,0.50,0.56,1.18,1.12,yes
0.47,0.56,0.47,0.53,1.35,1.18,no
0.42,0.36,0.71,0.46,0.83,2.56,yes
0.71,0.46,0.54,0.51,3.24,1.32,yes
0.57,0.49,0.53,0.53,1.44,1.06,yes
0.42,0.42,0.65,0.51,1.05,0.74,no
0.62,0.59,0.56,0.33,1.56,1.89,yes
0.51,0.46,0.54,0.41,1.44,1.00,no
0.40,0.53,0.51,0.55,1.17,1.43,no
0.49,0.43,0.51,0.55,1.83,1.13,no
0.62,0.60,0.53,0.60,1.43,1.26,yes
0.47,0.49,0.45,0.49,1.13,0.87,no
0.49,0.55,0.47,0.57,1.17,0.91,no
0.53,0.47,0.55,0.60,1.57,1.30,no
0.45,0.53,0.66,0.58,1.05,2.05,yes
0.29,0.39,0.37,0.55,1.26,1.26,no
0.42,0.47,0.28,0.36,2.11,0.84,yes
0.56,0.59,0.49,0.51,1.89,1.00,yes
0.56,0.59,0.59,0.64,1.11,1.32,yes
0.49,0.46,0.45,0.53,1.05,1.00,no
0.66,0.58,0.69,0.56,1.58,1.74,no
0.59,0.49,0.47,0.39,1.84,1.00,yes
0.55,0.66,0.50,0.50,1.58,1.11,no
0.45,0.53,0.47,0.58,1.72,1.16,no
0.38,0.43,0.47,0.58,0.94,0.79,yes
0.45,0.47,0.47,0.55,1.22,1.61,no
0.54,0.62,0.54,0.54,1.37,1.11,yes
0.50,0.58,0.50,0.42,1.11,0.89,no
0.38,0.43,0.53,0.55,0.59,0.84,no
0.53,0.47,0.47,0.43,1.93,1.56,yes
0.66,0.41,0.33,0.43,2.93,0.60,no
0.47,0.53,0.47,0.50,1.50,1.00,no
0.47,0.43,0.58,0.48,1.43,0.87,no
0.42,0.52,0.68,0.65,1.80,1.07,yes
0.61,0.77,0.66,0.41,1.88,2.21,no
0.33,0.43,0.16,0.35,1.20,1.00,yes
0.53,0.47,0.32,0.29,1.93,0.64,yes
0.43,0.37,0.45,0.45,1.57,0.53,no
0.39,0.42,0.47,0.50,0.87,1.00,yes
0.47,0.53,0.39,0.39,1.50,0.86,no
0.53,0.63,0.61,0.58,1.16,1.21,no
0.47,0.58,0.71,0.68,1.53,2.11,no
0.58,0.63,0.58,0.68,1.37,1.58,no
0.76,0.68,0.50,0.58,2.32,1.05,no
0.71,0.66,0.63,0.61,2.42,1.21,no
0.67,0.67,0.51,0.44,1.90,0.74,yes
0.34,0.37,0.46,0.51,1.32,1.10,no
0.36,0.49,0.44,0.56,1.11,0.89,yes
0.56,0.64,0.28,0.46,1.79,0.74,no
0.49,0.44,0.38,0.44,1.40,0.74,yes
0.59,0.64,0.50,0.45,1.74,1.58,no
0.42,0.52,0.45,0.32,1.00,1.07,no
0.35,0.55,0.33,0.37,1.20,1.40,no
